trail_id,trail,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,units,park_code
10254236,Florence Falls Trail,"{'lat': 48.67734, 'lng': -113.65214}",11.2731,14805.928,357.8352,3,out and back,4.5,46,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,glac
10009005,Outer Mountain Loop,"{'lat': 29.2164, 'lng': -103.36906}",11.266,38785.094,1739.7984,5,loop,4.5,40,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'camping', 'hiking']",i,bibe
10033115,Ostrander Lake Trail,"{'lat': 37.66685, 'lng': -119.60389}",11.2612,19151.146,544.9824,3,out and back,4.5,67,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,yose
10264755,Goat Rock Trail,"{'lat': 34.52802, 'lng': -93.03995}",11.2556,3862.416,115.824,3,out and back,4.5,73,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",i,hosp
10008585,Rim Overlook Trail,"{'lat': 38.28879, 'lng': -111.22765}",11.2533,6598.294,320.9544,5,out and back,4.5,55,"['dogs-no', 'river', 'views', 'wild-flowers']",['hiking'],i,care
10260669,Crater Lake Rim Scenic Drive,"{'lat': 43.08861, 'lng': -122.11648}",11.2518,80788.868,1793.748,1,loop,4.5,40,"['forest', 'lake', 'kids', 'paved', 'views', 'wildlife']","['birding', 'nature-trips', 'scenic-driving']",i,crla
10003887,Upper Two Medicine Trail,"{'lat': 48.4833, 'lng': -113.36949}",11.2384,18024.608,297.7896,3,out and back,4.5,55,"['dogs-no', 'forest', 'lake', 'river', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'walking']",i,glac
10280627,Tharp's Log Trail,"{'lat': 36.55493, 'lng': -118.74971}",11.2337,3379.614,65.8368,3,out and back,4.5,45,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,seki
10111323,Charlies Bunion via Kephart Loop,"{'lat': 35.5858, 'lng': -83.3583}",11.2281,22208.892,1120.7496,7,loop,4.5,39,"['dogs-no', 'forest', 'views']",['hiking'],i,grsm
10002313,Pohono Trail Glacier Point to Inspiration Point,"{'lat': 37.72686, 'lng': -119.57381}",11.2231,19312.08,615.696,3,point to point,5.0,34,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,yose
10000853,Humes Ranch Loop Trail,"{'lat': 47.96786, 'lng': -123.58245}",11.2113,9495.106,313.944,3,loop,4.5,20,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,olym
10013265,Baring Falls via Piegan Pass Trail,"{'lat': 48.67387, 'lng': -113.60872}",11.2089,3057.746,62.7888,3,out and back,4.5,53,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,glac
10034759,Calvary and Chimney Rocks Trail,"{'lat': 38.17774, 'lng': -78.76515}",11.1941,5149.888,257.8608,1,out and back,4.0,58,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers']",['hiking'],i,shen
10029677,East Rim Trail from Big Bend,"{'lat': 37.27093, 'lng': -112.93847}",11.1935,15771.532,828.7512,3,point to point,4.5,22,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",i,zion
10034116,Under the Rim Trail,"{'lat': 37.47519, 'lng': -112.24008}",11.1898,36049.216,1330.7568,5,point to point,4.5,46,"['dogs-no', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,brca
10033607,Appalachian Trail: Davenport Gap to Max Patch,"{'lat': 35.78333, 'lng': -83.10927}",11.186,21404.222,1658.7216,5,point to point,4.5,40,"['dogs-no', 'forest', 'river']","['backpacking', 'camping', 'hiking']",i,grsm
10005777,High View Nature Trail,"{'lat': 34.07652, 'lng': -116.39906}",11.1583,2092.142,97.8408,3,loop,4.5,92,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,jotr
10235834,Champlain North Ridge Trail,"{'lat': 44.36312, 'lng': -68.19335}",11.1566,3057.746,253.8984,3,out and back,4.5,85,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,acad
10271109,Brink of the Upper Yellowstone Falls,"{'lat': 44.71438, 'lng': -110.50073}",11.1405,482.802,10.9728,1,out and back,4.0,35,"['dogs-no', 'kids', 'paved', 'river', 'waterfall']","['hiking', 'nature-trips', 'walking']",i,yell
10245047,Big Bend Hot Springs Trail,"{'lat': 29.17748, 'lng': -102.99924}",11.1349,1770.274,38.7096,1,loop,4.0,51,"['dogs-no', 'kids', 'hot-springs', 'river', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,bibe
10026911,Yosemite Valley to Tuolumne Meadows Trail,"{'lat': 37.74339, 'lng': -119.5857}",11.1137,34761.744,2081.784,3,point to point,4.5,11,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'walking']",i,yose
10258648,Hermit's Rest Viewpoint  to Santa Maria Spring,"{'lat': 36.06065, 'lng': -112.21219}",11.1051,5471.756,528.828,3,out and back,4.5,39,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running']",i,grca
10035749,Buena Vista Trail,"{'lat': 36.71824, 'lng': -118.89684}",11.102,3218.68,125.8824,1,out and back,4.5,56,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,seki
10304804,Four Mile Trail to Panorama Trail Loop,"{'lat': 37.73397, 'lng': -119.60189}",11.0914,26232.242,1355.7504,7,loop,5.0,51,"['forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,yose
10257085,South Kaibab to North Kaibab to Bright Angel Trail,"{'lat': 36.05299, 'lng': -112.08351}",11.0836,65822.006,3578.9616,7,point to point,5.0,37,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips']",i,grca
10038502,Cluster Lakes Loop Trail,"{'lat': 40.49452, 'lng': -121.42323}",11.0681,16737.136,451.7136,3,loop,4.5,36,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,lavo
10026950,Lodgepole and Willow Meadow,"{'lat': 36.60456, 'lng': -118.72403}",11.0661,5471.756,178.9176,1,out and back,4.5,25,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,seki
10292659,Hoh River Trail to Blue Glacier Trail,"{'lat': 47.86042, 'lng': -123.93462}",11.0216,54717.56,1836.7248,5,out and back,4.5,37,"['dogs-no', 'forest', 'lake', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,olym
10038472,Wonderland Trail Ipsut Creek Loop to Ipsut Pass and Mowich Lake,"{'lat': 46.93264, 'lng': -121.86336}",11.0211,28163.45,1423.7208,5,loop,4.5,44,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,mora
10038340,Swinging Bridge Trail,"{'lat': 37.54627, 'lng': -119.62943}",11.001,1931.208,17.9832,1,out and back,4.5,60,"['dogs-no', 'forest', 'kids', 'river', 'wild-flowers']","['birding', 'hiking', 'walking']",i,yose
10041552,Shi Shi to Ozette River Beach Trail,"{'lat': 48.27525, 'lng': -124.67867}",10.9986,28324.384,759.8664,3,out and back,4.5,27,"['beach', 'dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i,olym
10258323,5 Lake Loop,"{'lat': 40.31226, 'lng': -105.64641}",10.9801,19633.948,982.98,7,loop,4.5,19,"['dogs-no', 'forest', 'lake', 'river', 'waterfall']","['hiking', 'trail-running']",i,romo
10287498,Mount Washington,"{'lat': 47.51888, 'lng': -123.23697}",10.9708,6598.294,978.7128,5,out and back,4.5,39,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,olym
10258758,Private Arch Trail,"{'lat': 38.78296, 'lng': -109.59516}",10.9605,8529.502,257.8608,3,out and back,4.5,14,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,arch
10015096,Grand Pass Trail,"{'lat': 47.91836, 'lng': -123.3822}",10.9603,22530.76,1788.8712,7,out and back,5.0,28,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,olym
10006966,Trail of the Shadows Trail,"{'lat': 46.75004, 'lng': -121.81321}",10.9462,1126.538,11.8872,1,loop,4.0,86,"['dogs-no', 'forest', 'kids', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10018932,Kolob Canyon Scenic Drive,"{'lat': 37.45442, 'lng': -113.2272}",10.9399,17059.004,456.8952,1,out and back,4.5,48,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers']","['birding', 'nature-trips', 'scenic-driving']",i,zion
10236022,Painted Desert Rim Trail,"{'lat': 35.080330000000004, 'lng': -109.78349}",10.9378,1770.274,11.8872,1,out and back,4.0,61,"['dogs-leash', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i,pefo
10258692,Canyon Rim South Trail to Point Sublime,"{'lat': 44.70791, 'lng': -110.50084}",10.9249,10299.776,241.7064,1,out and back,4.5,42,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,yell
10018269,Petrified Forest Scenic Drive,"{'lat': 35.06032, 'lng': -109.78196}",10.9165,46027.124,297.7896,3,point to point,4.5,52,"['dogs-leash', 'kids', 'paved', 'views']","['nature-trips', 'scenic-driving']",i,pefo
10036191,Mormon Row's Moulton Barn,"{'lat': 43.66052, 'lng': -110.66434}",10.9114,321.868,0.0,1,loop,3.5,22,"['ada', 'dogs-no', 'historic-site', 'kids', 'river', 'strollers', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,grte
10037285,Rancheria Falls Trail,"{'lat': 37.94624, 'lng': -119.78792}",10.9092,19151.146,797.9664,3,out and back,4.5,33,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,yose
10002608,Geyser Hill Loop Trail and Observation Point,"{'lat': 44.45954, 'lng': -110.82634}",10.9071,4023.35,86.868,1,loop,4.5,48,"['dogs-no', 'kids', 'views']","['hiking', 'nature-trips', 'walking']",i,yell
10037874,Cliff Shelf Nature Trail,"{'lat': 43.75043, 'lng': -101.93117}",10.903,804.67,19.812,1,loop,4.0,113,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'walking']",i,badl
10236154,Boiling Springs Lake Loop Trail,"{'lat': 40.44391, 'lng': -121.40467}",10.9029,3701.482,75.8952,1,loop,4.5,41,"['dogs-no', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,lavo
10028484,Joshua Tree National Park Geology OHV Tour Road,"{'lat': 34.00616, 'lng': -116.0849}",10.9023,27519.714,482.8032,3,loop,4.5,49,"['views', 'wild-flowers', 'wildlife']","['mountain-biking', 'nature-trips', 'off-road-driving', 'scenic-driving']",i,jotr
10034810,Smith Spring Trail,"{'lat': 31.90662, 'lng': -104.8016}",10.8965,3862.416,117.9576,1,loop,4.5,90,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,gumo
10041855,Appalachian Trail: Jones Run Trail to Pinefield Gap,"{'lat': 38.24079, 'lng': -78.70995}",10.8794,11748.182,415.7472,1,loop,4.5,39,"['dogs-leash', 'kids', 'views']","['hiking', 'walking']",i,shen
10041089,Horseshoe Canyon Trail,"{'lat': 38.47355, 'lng': -110.20041}",10.8775,11104.446,407.8224,5,out and back,4.5,37,"['dogs-no', 'historic-site', 'wild-flowers', 'wildlife']","['birding', 'hiking']",i,cany
10264336,Buckeye Trail: Jaite to Brecksville Station,"{'lat': 41.28877, 'lng': -81.57174}",10.8471,12070.05,203.9112,3,point to point,4.5,75,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking']",i,cuva
10284283,Cold Boiling Lake Trail to Bumpass Hell Trail,"{'lat': 40.45992, 'lng': -121.47442}",10.833,8690.436,305.7144,3,out and back,4.5,89,"['dogs-no', 'forest', 'lake', 'hot-springs', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,lavo
10265749,Bright Angel Trail to Phantom Overlook to South Kaibab Trail,"{'lat': 36.0575, 'lng': -112.14411}",10.8324,27841.582,1748.9424,5,point to point,5.0,30,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,grca
10272705,Capitol Reef Scenic Drive,"{'lat': 38.29077, 'lng': -111.26142}",10.8312,12713.786,215.7984,1,point to point,4.5,40,"['kids', 'partially-paved', 'views']",['scenic-driving'],i,care
10264706,Mount Marshall Loop via Appalachian Trail,"{'lat': 38.80233, 'lng': -78.17884}",10.8145,19151.146,647.7,5,loop,4.0,20,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'cross-country-skiing']",i,shen
10453941,Carter Falls,"{'lat': 46.76687, 'lng': -121.7908}",10.8078,4345.218,168.8592,1,out and back,4.0,112,"['forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,mora
10008056,Mesa Verde Point Lookout Trail,"{'lat': 37.30649, 'lng': -108.42017}",10.8043,3379.614,161.8488,3,out and back,4.5,61,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,meve
10037327,Road's End to the Bailey Bridge,"{'lat': 36.79439, 'lng': -118.58391}",10.7981,7081.096,63.7032,1,loop,4.5,42,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,seki
10287617,Yosemite Grand Tour,"{'lat': 37.73897, 'lng': -119.57274}",10.7653,24301.034,1325.88,5,loop,5.0,21,"['dogs-no', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,yose
10008223,Sand Bench Trail,"{'lat': 37.25103, 'lng': -112.95756}",10.7516,9012.304,221.8944,3,loop,4.0,63,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,zion
10239321,Big Meadows Trail,"{'lat': 40.30738, 'lng': -105.84088}",10.7041,11909.116,389.8392,3,loop,4.0,66,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,romo
10268181,Shafer Trail,"{'lat': 38.47124, 'lng': -109.81126}",10.6931,29450.922,340.7664,3,point to point,4.5,63,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['mountain-biking', 'off-road-driving', 'scenic-driving']",i,cany
10026905,Wawona Meadow Loop Trail,"{'lat': 37.53617, 'lng': -119.65637}",10.6921,5793.624,74.9808,1,loop,4.0,76,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,yose
10246039,"Laurel Prong, Rapidan Camp, Jones Mountain Trail via Appalachian Trail","{'lat': 38.50018, 'lng': -78.44586}",10.6897,11587.248,412.6992,3,loop,4.0,70,"['dogs-leash', 'forest', 'river', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,shen
10036138,Riggs Spring Loop Trail,"{'lat': 37.47533, 'lng': -112.24028}",10.6756,13840.324,564.7944,5,loop,4.0,48,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips']",i,brca
10235691,Schoolhouse Gap Trail,"{'lat': 35.627250000000004, 'lng': -83.72644}",10.6726,7563.898,181.9656,3,out and back,4.0,82,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'trail-running', 'horseback-riding']",i,grsm
10303786,Green River Great Overlook,"{'lat': 38.37962, 'lng': -109.88818}",10.6675,321.868,1.8288,1,out and back,4.5,45,"['dogs-no', 'views']","['hiking', 'walking']",i,cany
10018535,Merced Grove Trail,"{'lat': 37.76321, 'lng': -119.84228}",10.6665,6598.294,228.9048,1,out and back,4.0,76,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",i,yose
10028831,Grand Park Trail past Lake Eleanor,"{'lat': 46.99633, 'lng': -121.6417}",10.666,13035.654,435.864,3,out and back,4.5,59,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10280663,Meigs Creek Trail: Short Version,"{'lat': 35.66942, 'lng': -83.66239}",10.6605,5632.69,226.7712,3,out and back,4.5,75,"['dogs-no', 'forest', 'river', 'waterfall', 'wild-flowers']","['hiking', 'nature-trips', 'trail-running']",i,grsm
10315767,South Kaibab Trail to Tip Off,"{'lat': 36.05348, 'lng': -112.08359}",10.6545,14484.06,1004.9256,5,out and back,5.0,33,"['views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips']",i,grca
10026904,West Valley Loop Trail,"{'lat': 37.71652, 'lng': -119.65116}",10.6501,10621.644,130.7592,1,loop,4.5,25,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'road-biking', 'snowshoeing', 'trail-running', 'walking', 'horseback-riding']",i,yose
10005290,Sol Duc Falls Nature Trail to Appleton Pass Trail,"{'lat': 47.95511, 'lng': -123.83522}",10.6441,15288.73,590.7024,5,out and back,4.5,38,"['dogs-no', 'forest', 'hot-springs', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,olym
10111624,Injun Creek Trail,"{'lat': 35.72964, 'lng': -83.40584}",10.6371,11104.446,447.7512,3,out and back,4.0,68,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,grsm
10018516,Cathedral Valley OHV Loop Tour,"{'lat': 38.27504, 'lng': -111.08043}",10.6276,103963.364,1155.8016,3,point to point,4.5,36,"['dogs-no', 'river', 'views', 'wild-flowers', 'wildlife']",['off-road-driving'],i,care
10003528,Emory Peak Loop via Pinnacles & Laguna Meadow,"{'lat': 29.27048, 'lng': -103.30166}",10.6258,17380.872,816.864,5,loop,4.5,36,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking']",i,bibe
10268988,Fiery Furnace Viewpoint,"{'lat': 38.74248, 'lng': -109.56589}",10.5991,321.868,0.9144,1,out and back,4.0,61,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,arch
10261197,High Peaks and Bear Gulch Loop Trail,"{'lat': 36.48104, 'lng': -121.18142}",10.5922,12391.918,591.9216,5,loop,4.5,44,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",i,pinn
10000147,Boston Run Trail,"{'lat': 41.23206, 'lng': -81.50731}",10.5799,4988.954,70.7136,3,loop,4.0,134,"['dogs-leash', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'cross-country-skiing']",i,cuva
10017113,Numa Ridge Lookout Trail,"{'lat': 48.82926, 'lng': -114.20074}",10.5687,18668.344,920.8008,5,out and back,4.5,44,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips']",i,glac
10279359,Bear Lake and Nymph Lake,"{'lat': 40.31182, 'lng': -105.64579}",10.5667,2896.812,85.9536,1,loop,4.5,26,"['dogs-no', 'forest', 'lake', 'kids', 'wildlife']","['hiking', 'nature-trips', 'walking']",i,romo
10236002,Leleiwi Overlook Trail,"{'lat': 20.74424, 'lng': -156.23037}",10.5442,482.802,30.7848,1,out and back,4.5,43,"['dogs-no', 'kids', 'views']","['hiking', 'walking']",m,hale
10031892,Desert Queen Mine and Eagle Cliff Boulder House,"{'lat': 34.02366, 'lng': -116.07747}",10.54,5471.756,176.784,1,loop,4.0,48,"['cave', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,jotr
10235710,North Fork Skokomish River Trail,"{'lat': 47.51611, 'lng': -123.32797}",10.5381,37819.49,1574.9016,5,out and back,4.5,52,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,olym
10009684,Snyder Lake Trail,"{'lat': 48.61752, 'lng': -113.87713}",10.5346,14162.192,624.84,3,out and back,4.0,63,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,glac
10236214,Trail of the Cedars Nature Walk,"{'lat': 48.67253, 'lng': -121.24657}",10.5321,3057.746,21.9456,1,loop,4.0,48,"['dogs-no', 'forest', 'kids', 'river', 'wild-flowers']","['hiking', 'walking']",i,noca
10042956,Slough Creek Trail,"{'lat': 44.94358, 'lng': -110.30819}",10.5296,32508.668,458.724,3,out and back,4.5,73,"['dogs-no', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'paddle-sports', 'horseback-riding', 'whitewater-kayaking', 'fly-fishing', 'canoeing']",i,yell
10012300,Mount Rainier Northern Loop Trail,"{'lat': 46.91577, 'lng': -121.64369}",10.5171,50211.408,2838.9072,7,loop,4.5,30,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",i,mora
10233574,Bearpaw Meadow to Redwood Meadow Trail,"{'lat': 36.52758, 'lng': -118.75106}",10.5149,33474.272,1625.8032,3,out and back,4.5,15,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,seki
10027342,Cap Rock and Gram Parsons Nature Trail,"{'lat': 33.98907, 'lng': -116.16396}",10.5092,1126.538,11.8872,1,loop,4.0,50,"['ada', 'dogs-no', 'kids', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'trail-running', 'walking']",i,jotr
10261421,Titus Canyon Road,"{'lat': 36.85936, 'lng': -116.84565}",10.5062,41842.84,736.7016,1,point to point,4.5,46,"['kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'off-road-driving', 'scenic-driving', 'walking']",i,deva
10036242,Sunset Rock,"{'lat': 36.56491, 'lng': -118.77284}",10.5029,3218.68,55.7784,1,out and back,4.5,40,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,seki
10271411,Devil's Golf Course,"{'lat': 36.29856, 'lng': -116.8117}",10.4936,4184.284,21.9456,1,out and back,4.0,51,"['dogs-no', 'kids', 'views', 'wild-flowers']","['scenic-driving', 'walking']",i,deva
10003503,Cable Mountain Trail,"{'lat': 37.2679, 'lng': -112.89715}",10.4904,12070.05,317.9064,3,out and back,4.5,41,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,zion
10236044,Wind Canyon Trail,"{'lat': 46.98863, 'lng': -103.48513}",10.4755,804.67,16.764,1,loop,4.5,90,"['dogs-no', 'kids', 'river', 'views']","['hiking', 'nature-trips', 'walking']",i,thro
10258957,Schiff Path to Dorr Mountain,"{'lat': 44.362, 'lng': -68.20731}",10.4507,5149.888,361.7976,5,out and back,4.5,72,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,acad
10280405,Capitol Gorge to Tanks Trail,"{'lat': 38.20961, 'lng': -111.16913}",10.4475,3862.416,175.8696,1,out and back,4.0,105,"['dogs-no', 'historic-site', 'kids', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,care
10243139,Kendall Lake Loop,"{'lat': 41.21887, 'lng': -81.52413}",10.4444,1609.34,17.9832,1,loop,4.0,101,"['dogs-leash', 'kids']","['hiking', 'nature-trips', 'snowshoeing', 'trail-running', 'walking']",i,cuva
10034912,Wraith Falls,"{'lat': 44.94241, 'lng': -110.62349}",10.4347,1287.472,17.9832,1,out and back,4.0,66,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,yell
10009483,Pu'u Huluhulu via Napau Crater Trail,"{'lat': 19.36539, 'lng': -155.2165}",10.4307,4023.35,94.7928,3,out and back,4.5,74,"['dogs-no', 'kids', 'views', 'wild-flowers']",['hiking'],m,havo
10263868,Caprock Coulee Loop,"{'lat': 47.60986, 'lng': -103.35601}",10.4163,6115.492,159.7152,3,loop,4.5,87,"['dogs-no', 'views', 'wild-flowers', 'wildlife']",['hiking'],i,thro
10293180,Yellowstone Observation Point,"{'lat': 44.45925, 'lng': -110.82629}",10.4096,2414.01,79.8576,3,out and back,4.5,39,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,yell
10111582,May Lake from Sunrise Lakes Trailhead,"{'lat': 37.82577, 'lng': -119.47027}",10.3926,10943.512,366.9792,3,out and back,4.5,16,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,yose
10031458,Paradise Creek Trail,"{'lat': 36.52061, 'lng': -118.77135}",10.3894,8851.37,306.9336,1,out and back,4.0,49,"['dogs-no', 'kids']",['hiking'],i,seki
10235717,Black and White Lakes Primitive Trail,"{'lat': 47.51523, 'lng': -123.32909}",10.3849,23979.166,1339.9008,5,loop,4.0,13,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'fly-fishing']",i,olym
10253568,Tapestry Arch,"{'lat': 38.77438, 'lng': -109.5867}",10.3803,965.604,12.8016,1,out and back,4.5,34,"['dogs-no', 'kids']","['hiking', 'walking']",i,arch
